product_name,brand,country,claim_text,claim_type,x_category,touchpoint,relevancy,product_category,product_subcategory
Lotion F,Brand C,Brazil,Smooth skin after 1 week,comparative/superiority,science/formulation/ingredient/packaging,PACK,0.38,Skincare,Lotion
Lotion F,Brand C,Brazil,Deep hydration effect,imagery,science/formulation/ingredient/packaging,TVC,0.84,Skincare,Lotion
Lotion F,Brand C,Brazil,98% natural ingredients,imagery,shares/sales/R&R/endorsement,PACK,0.34,Skincare,Lotion
Lotion F,Brand C,Brazil,Recommended by dermatologists,comparative/superiority,science/formulation/ingredient/packaging,POS,0.75,Skincare,Lotion
Lotion F,Brand C,Brazil,Reduces pore appearance,comparative/superiority,local relevance/safety/sustainability,Digital,0.91,Skincare,Lotion
Lotion F,Brand C,Brazil,Instant soothing,comparative/superiority,local relevance/safety/sustainability,PACK,0.54,Skincare,Lotion
Lotion F,Brand C,Brazil,Sustainable packaging,imagery,sensory,POS,0.45,Skincare,Lotion
Lotion F,Brand C,Brazil,Sustainable packaging,imagery,local relevance/safety/sustainability,Digital,0.75,Skincare,Lotion
Lotion F,Brand C,Brazil,More hydration than leading brand,imagery,science/formulation/ingredient/packaging,TVC,0.55,Skincare,Lotion
Lotion F,Brand C,Brazil,Trusted by professionals,imagery,clinical/instrumental,PACK,0.96,Skincare,Lotion
Lotion F,Brand C,Brazil,Allergy tested,comparative/superiority,local relevance/safety/sustainability,TVC,0.37,Skincare,Lotion
Lotion F,Brand C,Brazil,Oil-free formula,comparative/superiority,local relevance/safety/sustainability,TVC,0.61,Skincare,Lotion
Lotion F,Brand C,Brazil,Pro formula,comparative/superiority,sensory,Digital,0.75,Skincare,Lotion
Essence G,Brand D,Brazil,Allergy tested,statement,science/formulation/ingredient/packaging,TVC,0.75,Skincare,Essence
Essence G,Brand D,Brazil,Recommended by dermatologists,statement,emotion,PACK,0.78,Skincare,Essence
Essence G,Brand D,Brazil,Allergy tested,statement,sensory,PACK,0.9,Skincare,Essence
Essence G,Brand D,Brazil,Visible results in 7 days,statement,science/formulation/ingredient/packaging,TVC,0.97,Skincare,Essence
Essence G,Brand D,Brazil,Innovative delivery system,statement,shares/sales/R&R/endorsement,TVC,0.68,Skincare,Essence
Essence G,Brand D,Brazil,Non-comedogenic,statement,shares/sales/R&R/endorsement,POS,0.49,Skincare,Essence
Essence G,Brand D,Brazil,Deep hydration effect,statement,science/formulation/ingredient/packaging,Digital,0.45,Skincare,Essence
Essence G,Brand D,Brazil,Pro formula,statement,science/formulation/ingredient/packaging,POS,0.38,Skincare,Essence
Essence G,Brand D,Brazil,Visible glow immediately,statement,science/formulation/ingredient/packaging,TVC,0.98,Skincare,Essence
Essence G,Brand D,Brazil,Non-comedogenic,statement,sensory,POS,0.93,Skincare,Essence
Essence G,Brand D,Brazil,Visible results in 7 days,imagery,science/formulation/ingredient/packaging,Digital,0.6,Skincare,Essence
Essence G,Brand D,Brazil,Trusted by professionals,comparative/superiority,science/formulation/ingredient/packaging,TVC,0.5,Skincare,Essence
Essence G,Brand D,Brazil,Fragrance-free and gentle,imagery,science/formulation/ingredient/packaging,PACK,0.84,Skincare,Essence
Essence G,Brand D,Brazil,Clinically proven results,imagery,emotion,TVC,0.84,Skincare,Essence
Essence G,Brand D,Brazil,Clinically proven results,imagery,science/formulation/ingredient/packaging,Digital,0.39,Skincare,Essence
Essence G,Brand D,Brazil,Boosts skin barrier,comparative/superiority,science/formulation/ingredient/packaging,Digital,0.3,Skincare,Essence
Essence G,Brand D,Brazil,No parabens,imagery,local relevance/safety/sustainability,PACK,0.8,Skincare,Essence
Essence G,Brand D,Brazil,Glowing skin all day,comparative/superiority,local relevance/safety/sustainability,PACK,0.9,Skincare,Essence
Essence G,Brand D,Brazil,98% natural ingredients,comparative/superiority,local relevance/safety/sustainability,PACK,0.36,Skincare,Essence
Essence G,Brand D,Brazil,Boosts skin barrier,imagery,sensory,Digital,0.58,Skincare,Essence
Essence G,Brand D,Brazil,Dermatologist recommended formula,comparative/superiority,science/formulation/ingredient/packaging,PACK,0.88,Skincare,Essence
Essence G,Brand D,Brazil,Pro formula,comparative/superiority,emotion,POS,0.65,Skincare,Essence
Essence G,Brand D,Brazil,Glowing skin all day,imagery,consumer perception,PACK,0.79,Skincare,Essence
Essence G,Brand D,Brazil,Visible glow immediately,comparative/superiority,sensory,PACK,0.77,Skincare,Essence
Essence G,Brand D,Brazil,Instant soothing,imagery,local relevance/safety/sustainability,POS,0.72,Skincare,Essence
Essence G,Brand D,Brazil,Sustainable packaging,imagery,science/formulation/ingredient/packaging,PACK,0.95,Skincare,Essence
Essence G,Brand D,Brazil,No parabens,comparative/superiority,science/formulation/ingredient/packaging,POS,0.67,Skincare,Essence
Essence G,Brand D,Brazil,98% natural ingredients,imagery,science/formulation/ingredient/packaging,Digital,0.94,Skincare,Essence
Essence G,Brand D,Brazil,9 out of 10 women agree,comparative/superiority,clinical/instrumental,Digital,0.62,Skincare,Essence
Essence G,Brand D,Brazil,Proven with clinical trial,comparative/superiority,science/formulation/ingredient/packaging,TVC,0.67,Skincare,Essence
Essence H,Brand D,Brazil,Visible glow immediately,statement,science/formulation/ingredient/packaging,TVC,0.82,Skincare,Essence
Essence H,Brand D,Brazil,9 out of 10 women agree,statement,science/formulation/ingredient/packaging,TVC,0.69,Skincare,Essence
Essence H,Brand D,Brazil,Innovative delivery system,statement,emotion,Digital,0.46,Skincare,Essence
Essence H,Brand D,Brazil,Reduces fine lines,statement,clinical/instrumental,PACK,0.37,Skincare,Essence
Essence H,Brand D,Brazil,Visible results in 7 days,statement,science/formulation/ingredient/packaging,POS,0.82,Skincare,Essence
Essence H,Brand D,Brazil,Fragrance-free and gentle,statement,shares/sales/R&R/endorsement,Digital,0.82,Skincare,Essence
Essence H,Brand D,Brazil,Deep hydration effect,statement,science/formulation/ingredient/packaging,PACK,0.78,Skincare,Essence
Essence H,Brand D,Brazil,More hydration than leading brand,statement,local relevance/safety/sustainability,PACK,0.54,Skincare,Essence
Essence H,Brand D,Brazil,9 out of 10 women agree,statement,shares/sales/R&R/endorsement,TVC,0.46,Skincare,Essence
Essence H,Brand D,Brazil,Tested on sensitive skin,statement,science/formulation/ingredient/packaging,PACK,0.95,Skincare,Essence
Essence H,Brand D,Brazil,More hydration than leading brand,comparative/superiority,emotion,Digital,0.86,Skincare,Essence
Essence H,Brand D,Brazil,More hydration than leading brand,imagery,emotion,TVC,0.67,Skincare,Essence
Essence H,Brand D,Brazil,Recommended by dermatologists,comparative/superiority,science/formulation/ingredient/packaging,Digital,0.94,Skincare,Essence
Essence H,Brand D,Brazil,Tested on sensitive skin,comparative/superiority,science/formulation/ingredient/packaging,PACK,0.71,Skincare,Essence
Essence H,Brand D,Brazil,Visible glow immediately,comparative/superiority,sensory,PACK,0.8,Skincare,Essence
Essence H,Brand D,Brazil,Smooth skin after 1 week,imagery,shares/sales/R&R/endorsement,PACK,0.82,Skincare,Essence
Essence H,Brand D,Brazil,Non-comedogenic,imagery,science/formulation/ingredient/packaging,Digital,0.77,Skincare,Essence
Essence H,Brand D,Brazil,Tested on sensitive skin,imagery,science/formulation/ingredient/packaging,TVC,0.53,Skincare,Essence
Essence H,Brand D,Brazil,Boosts skin barrier,imagery,clinical/instrumental,POS,0.78,Skincare,Essence
Essence H,Brand D,Brazil,Deep hydration effect,comparative/superiority,local relevance/safety/sustainability,TVC,0.85,Skincare,Essence
Essence H,Brand D,Brazil,Non-comedogenic,comparative/superiority,shares/sales/R&R/endorsement,TVC,0.72,Skincare,Essence
Essence H,Brand D,Brazil,More hydration than leading brand,comparative/superiority,local relevance/safety/sustainability,TVC,0.46,Skincare,Essence
Essence H,Brand D,Brazil,Visible glow immediately,comparative/superiority,consumer perception,Digital,0.36,Skincare,Essence
Essence H,Brand D,Brazil,Allergy tested,comparative/superiority,clinical/instrumental,Digital,0.56,Skincare,Essence
Essence H,Brand D,Brazil,Allergy tested,comparative/superiority,science/formulation/ingredient/packaging,Digital,0.79,Skincare,Essence
Essence H,Brand D,Brazil,More hydration than leading brand,imagery,consumer perception,Digital,0.44,Skincare,Essence
Essence H,Brand D,Brazil,Visible glow immediately,comparative/superiority,local relevance/safety/sustainability,Digital,0.66,Skincare,Essence
Essence H,Brand D,Brazil,Sustainable packaging,comparative/superiority,science/formulation/ingredient/packaging,POS,0.92,Skincare,Essence
Essence H,Brand D,Brazil,Visible results in 7 days,imagery,emotion,TVC,0.97,Skincare,Essence
Serum I,Brand A,Brazil,Recommended by dermatologists,statement,local relevance/safety/sustainability,PACK,0.37,Skincare,Serum
Serum I,Brand A,Brazil,Fast-absorbing texture,statement,shares/sales/R&R/endorsement,TVC,0.6,Skincare,Serum
Serum I,Brand A,Brazil,Clinically proven results,statement,science/formulation/ingredient/packaging,PACK,0.64,Skincare,Serum
Serum I,Brand A,Brazil,Clinically proven results,statement,local relevance/safety/sustainability,Digital,0.51,Skincare,Serum
Serum I,Brand A,Brazil,Deep hydration effect,statement,science/formulation/ingredient/packaging,PACK,0.81,Skincare,Serum
Serum I,Brand A,Brazil,Oil-free formula,statement,science/formulation/ingredient/packaging,Digital,0.87,Skincare,Serum
Serum I,Brand A,Brazil,Proven with clinical trial,statement,emotion,Digital,0.34,Skincare,Serum
Serum I,Brand A,Brazil,Sustainable packaging,statement,science/formulation/ingredient/packaging,POS,0.34,Skincare,Serum
Serum I,Brand A,Brazil,Eco-friendly packaging,statement,emotion,POS,0.47,Skincare,Serum
Serum I,Brand A,Brazil,Trusted by professionals,statement,science/formulation/ingredient/packaging,TVC,0.68,Skincare,Serum
Serum I,Brand A,Brazil,Improves skin elasticity,comparative/superiority,science/formulation/ingredient/packaging,Digital,0.9,Skincare,Serum
Serum I,Brand A,Brazil,Smooth skin after 1 week,comparative/superiority,science/formulation/ingredient/packaging,Digital,0.84,Skincare,Serum
Serum I,Brand A,Brazil,Trusted by professionals,imagery,consumer perception,POS,0.38,Skincare,Serum
Serum I,Brand A,Brazil,Oil-free formula,comparative/superiority,science/formulation/ingredient/packaging,Digital,0.55,Skincare,Serum
Serum I,Brand A,Brazil,98% natural ingredients,comparative/superiority,science/formulation/ingredient/packaging,PACK,0.98,Skincare,Serum
Serum I,Brand A,Brazil,Tested on sensitive skin,imagery,emotion,TVC,0.99,Skincare,Serum
Serum I,Brand A,Brazil,Boosts skin barrier,comparative/superiority,local relevance/safety/sustainability,PACK,0.98,Skincare,Serum
Serum I,Brand A,Brazil,Oil-free formula,imagery,science/formulation/ingredient/packaging,PACK,0.81,Skincare,Serum
Serum I,Brand A,Brazil,98% natural ingredients,comparative/superiority,clinical/instrumental,TVC,0.42,Skincare,Serum
Serum I,Brand A,Brazil,Innovative delivery system,imagery,science/formulation/ingredient/packaging,Digital,0.57,Skincare,Serum
Serum I,Brand A,Brazil,Visible glow immediately,comparative/superiority,shares/sales/R&R/endorsement,TVC,0.43,Skincare,Serum
Serum I,Brand A,Brazil,Proven with clinical trial,comparative/superiority,science/formulation/ingredient/packaging,PACK,0.49,Skincare,Serum
Serum I,Brand A,Brazil,Smooth skin after 1 week,imagery,science/formulation/ingredient/packaging,Digital,0.58,Skincare,Serum
Serum I,Brand A,Brazil,Pro formula,imagery,shares/sales/R&R/endorsement,PACK,0.94,Skincare,Serum
Serum I,Brand A,Brazil,Proven with clinical trial,comparative/superiority,clinical/instrumental,POS,0.57,Skincare,Serum
Serum I,Brand A,Brazil,Trusted by professionals,comparative/superiority,emotion,PACK,0.66,Skincare,Serum
Serum I,Brand A,Brazil,Tested on sensitive skin,imagery,science/formulation/ingredient/packaging,TVC,0.54,Skincare,Serum
Essence J,Brand C,Brazil,Clinically proven results,statement,clinical/instrumental,TVC,0.43,Skincare,Essence
Essence J,Brand C,Brazil,Dermatologist recommended formula,statement,sensory,PACK,0.89,Skincare,Essence
Essence J,Brand C,Brazil,Visible glow immediately,statement,science/formulation/ingredient/packaging,PACK,0.89,Skincare,Essence
Essence J,Brand C,Brazil,Tested on sensitive skin,statement,science/formulation/ingredient/packaging,Digital,0.76,Skincare,Essence
Essence J,Brand C,Brazil,Allergy tested,statement,science/formulation/ingredient/packaging,TVC,0.42,Skincare,Essence
Essence J,Brand C,Brazil,Smooth skin after 1 week,statement,consumer perception,Digital,0.44,Skincare,Essence
Essence J,Brand C,Brazil,98% natural ingredients,statement,clinical/instrumental,POS,0.83,Skincare,Essence
Essence J,Brand C,Brazil,Innovative delivery system,statement,science/formulation/ingredient/packaging,Digital,0.69,Skincare,Essence
Essence J,Brand C,Brazil,Visible results in 7 days,statement,science/formulation/ingredient/packaging,TVC,0.73,Skincare,Essence
Essence J,Brand C,Brazil,Eco-friendly packaging,statement,consumer perception,POS,0.93,Skincare,Essence
Essence J,Brand C,Brazil,Dermatologist recommended formula,comparative/superiority,science/formulation/ingredient/packaging,POS,0.35,Skincare,Essence
Essence J,Brand C,Brazil,Instant soothing,imagery,science/formulation/ingredient/packaging,POS,0.65,Skincare,Essence
Essence J,Brand C,Brazil,Fast-absorbing texture,comparative/superiority,science/formulation/ingredient/packaging,PACK,0.82,Skincare,Essence
Essence J,Brand C,Brazil,Eco-friendly packaging,imagery,sensory,TVC,0.86,Skincare,Essence
Essence J,Brand C,Brazil,Fragrance-free and gentle,imagery,emotion,PACK,0.36,Skincare,Essence
Essence J,Brand C,Brazil,Fragrance-free and gentle,imagery,science/formulation/ingredient/packaging,PACK,0.64,Skincare,Essence
Essence J,Brand C,Brazil,Visible results in 7 days,imagery,science/formulation/ingredient/packaging,TVC,0.58,Skincare,Essence
Essence J,Brand C,Brazil,Visible glow immediately,imagery,shares/sales/R&R/endorsement,Digital,0.67,Skincare,Essence
Essence J,Brand C,Brazil,Eco-friendly packaging,imagery,clinical/instrumental,TVC,0.99,Skincare,Essence
Essence J,Brand C,Brazil,Instant soothing,comparative/superiority,local relevance/safety/sustainability,POS,0.91,Skincare,Essence
Essence J,Brand C,Brazil,Tested on sensitive skin,imagery,sensory,POS,0.83,Skincare,Essence
Essence J,Brand C,Brazil,Fast-absorbing texture,imagery,clinical/instrumental,TVC,0.38,Skincare,Essence
Essence J,Brand C,Brazil,Reduces pore appearance,imagery,science/formulation/ingredient/packaging,PACK,0.34,Skincare,Essence
Essence J,Brand C,Brazil,Clinically proven results,comparative/superiority,clinical/instrumental,PACK,0.91,Skincare,Essence
Essence J,Brand C,Brazil,Reduces pore appearance,imagery,consumer perception,Digital,0.88,Skincare,Essence
Essence J,Brand C,Brazil,Tested on sensitive skin,comparative/superiority,science/formulation/ingredient/packaging,PACK,0.92,Skincare,Essence
Essence J,Brand C,Brazil,98% natural ingredients,imagery,science/formulation/ingredient/packaging,TVC,0.93,Skincare,Essence
